NAME,LABEL
pp_saq15_a,Time of First Interview Start (Hour)
pp_saq15_b,Time of First Interview Start (Minute)
pp_saq16_a,Time of First Interview End (Hour)
pp_saq16_b,Time of First Interview End (Minute)
pp_saq17_a,Missing / Incomplete Sections 1st Interview (Section A)
pp_saq17_b,Missing / Incomplete Sections 1st Interview (Section 1)
pp_saq17_c,Missing / Incomplete Sections 1st Interview (Section 2)
pp_saq17_d,Missing / Incomplete Sections 1st Interview (Section 3)
pp_saq17_e,Missing / Incomplete Sections 1st Interview (Section 4)
pp_saq17_f,Missing / Incomplete Sections 1st Interview (Section 5)
pp_saq17_g,Missing / Incomplete Sections 1st Interview (Section 7)
pp_saq17_h,Missing / Incomplete Sections 1st Interview (Section 8.1)
pp_saq17_i,Missing / Incomplete Sections 1st Interview (Section 8.2)
pp_saq17_j,Missing / Incomplete Sections 1st Interview (Section 8.3)
pp_saq17_k,Missing / Incomplete Sections 1st Interview (Section 8.4)
pp_saq17_l,Missing / Incomplete Sections 1st Interview (Section 8.5)
pp_saq17_m,Missing / Incomplete Sections 1st Interview (Section 8.6a)
pp_saq17_n,Missing / Incomplete Sections 1st Interview (Section 8.6b)
pp_saq17_o,Missing / Incomplete Sections 1st Interview (Section 8.7)
pp_saq18_a,Date of Second Interview (Day)
pp_saq18_b,Date of Second Interview (Month)
pp_saq18_c,Date of Second Interview (Year)
pp_saq19_a,Time of Second Interview Start (Hour)
pp_saq19_b,Time of Second Interview Start (Minute)
pp_saq20_a,Time of Second Interview End (Hour)
pp_saq20_b,Time of Second Interview End (Minute)
pp_saq21_a,Missing / Incomplete Sections 2nd Interview (Section A)
pp_saq21_b,Missing / Incomplete Sections 2nd Interview (Section 1)
pp_saq21_c,Missing / Incomplete Sections 2nd Interview (Section 2)
pp_saq21_d,Missing / Incomplete Sections 2nd Interview (Section 3)
pp_saq21_e,Missing / Incomplete Sections 2nd Interview (Section 4)
pp_saq21_f,Missing / Incomplete Sections 2nd Interview (Section 5)
pp_saq21_g,Missing / Incomplete Sections 2nd Interview (Section 7)
pp_saq21_h,Missing / Incomplete Sections 2nd Interview (Section 8.1)
pp_saq21_i,Missing / Incomplete Sections 2nd Interview (Section 8.2)
pp_saq21_j,Missing / Incomplete Sections 2nd Interview (Section 8.3)
pp_saq21_k,Missing / Incomplete Sections 2nd Interview (Section 8.4)
pp_saq21_l,Missing / Incomplete Sections 2nd Interview (Section 8.5)
pp_saq21_m,Missing / Incomplete Sections 2nd Interview (Section 8.6a)
pp_saq21_n,Missing / Incomplete Sections 2nd Interview (Section 8.6b)
pp_saq21_o,Missing / Incomplete Sections 2nd Interview (Section 8.7)
pp_saq22_a,Date of Third Interview (Day)
pp_saq22_b,Date of Third Interview (Month)
pp_saq22_c,Date of Third Interview (Year)
pp_saq23_a,Time of Third Interview Start (Hour)
pp_saq23_b,Time of Third Interview Start (Minute)
pp_saq24_a,Time of Third Interview End (Hour)
pp_saq24_b,Time of Third Interview End (Minute)
pp_saq25_a,Missing / Incomplete Sections 3rd Interview (Section A)
pp_saq25_b,Missing / Incomplete Sections 3rd Interview (Section 1)
pp_saq25_c,Missing / Incomplete Sections 3rd Interview (Section 2)
pp_saq25_d,Missing / Incomplete Sections 3rd Interview (Section 3)
pp_saq25_e,Missing / Incomplete Sections 3rd Interview (Section 4)
pp_saq25_f,Missing / Incomplete Sections 3rd Interview (Section 5)
pp_saq25_g,Missing / Incomplete Sections 3rd Interview (Section 7)
pp_saq25_h,Missing / Incomplete Sections 3rd Interview (Section 8.1)
pp_saq25_i,Missing / Incomplete Sections 3rd Interview (Section 8.2)
pp_saq25_j,Missing / Incomplete Sections 3rd Interview (Section 8.3)
pp_saq25_k,Missing / Incomplete Sections 3rd Interview (Section 8.4)
pp_saq25_l,Missing / Incomplete Sections 3rd Interview (Section 8.5)
pp_saq25_m,Missing / Incomplete Sections 3rd Interview (Section 8.6a)
pp_saq25_n,Missing / Incomplete Sections 3rd Interview (Section 8.6b)
pp_saq25_o,Missing / Incomplete Sections 3rd Interview (Section 8.7)
pp_saq26_a,GPS Coordinates (Latitude)
pp_saq26_b,GPS Coordinates (Longitude)
pp_saq26_c,Comment Box
pp_saq27_a,Enumerator Name
pp_saq27_b,Enumerator (Day)
pp_saq27_c,Enumerator (Month)
pp_saq27_d,Enumerator (Year)
pp_saq28_a,Supervisor Name
pp_s1q00,Individual ID
pp_s1q01,Name
pp_s1q01a,IS [NAME] A NEW MEMBER OF THE HOUSEHOLD (ADDED ON THIS VISIT)
pp_s1q01b,Does [NAME] still reside in this household
pp_s1q02,Age
pp_s1q03,Sex
pp_s1q04,Farm Type
pp_s1q05,Holder
parcel_id,Parcel ID
pp_s2q00,Parcel ID
pp_s2q01,Parcel Description
pp_s2q01a,IS THIS A NEW PARCEL ADDED ON THIS VISIT?
pp_s2q01b,Is this parcel still owned or rented in by the holder
pp_s2q01c,"CHECK SECTION 1-HH ROSTER, QUESTION 5: IS THE HOLDER OF THIS PLOT ANSWERING THI"
pp_s2q01d,WRITE ID CODE OF THE PERSON RESPONDING ABOUT THIS PARCEL.
pp_s2q02,What is the number of Fields in this [Parcel]
pp_s2q03,How did your HH acquire the [Parcel]?
pp_s2q03b,Does anyone in the household have the right to sell this [PARCEL] or use it as c
pp_s2q03c_a,Who in this household can decide whether to sell this [PARCEL] or use it as coll
pp_s2q03c_b,Who in this household can decide whether to sell this [PARCEL] or use it as coll
pp_s2q04,Does your HH have a certificate for this [Parcel]?
pp_s2q05_a,When did you receive your certificate? (Month)
pp_s2q05_b,When did you recieve your certificate? (Year)
pp_s2q06_a,Under whose name(s) is the certificate issued for this [Parcel]?
pp_s2q06_b,Under whose name(s) is the certificate issued for this [Parcel]?
pp_s2q07_a,How much did you pay the owner for the use of [Parcel]? (Cash BIRR)
pp_s2q07_b,How much did you pay the owner for the use of [Parcel]? (In-Kind BIRR)
pp_s2q07_c,How much did you pay the owner for the use of [Parcel]? (Share)
pp_s2q08,What period of time did this payment cover?
pp_s2q08a_a,Who in the household has the use rights to this [PARCEL] you rented?(HH Roster
pp_s2q08a_b,Who in the household has the use rights to this [PARCEL] you rented?(HH Roster
pp_s2q09_a,Who owns this [Parcel] you rented? (Network Roster ID #1)
pp_s2q09_b,Who owns this [Parcel] you rented? (Network Roster ID #2)
pp_s2q10,Were any fields on this [Parcel] rented out?
pp_s2q11,"If you were to rent out this [Parcel] today for 12 months, how much could you re"
pp_s2q13_a,How much was received from renting out these fields on this [Parcel]? (Cash BIRR
pp_s2q13_b,How much was received from renting out these fields on this [Parcel]? (In-Kind B
pp_s2q13_c,How much was received from renting out these fields on this [Parcel]? (Share)
pp_s2q14,What is the predominant soil type of this [PARCEL]?
pp_s2q15,What is the soil quality of this [PARCEL]?
field_id,Field ID
pp_s3q00,Parcel ID
pp_s3q0a,Field ID
pp_s3q01,Field Description
pp_s3q02_a,What is the area of [Field]? (Area)
pp_s3q02_c,What is the area of [Field]? (Unit)
pp_s3q03,"During this season, what is the status of this [Field]?"
pp_s3q03b,What was the method of cropping in this [FIELD]
pp_s3q03c,Was the field left fallow anytime during the past 10 years?
pp_s3q03d,How long ago was [FIELD] left fallow?
pp_s3q04,Was [Field] measured using GPS?
pp_s3q05_a,Area of [Field] (Square Meters)
pp_s3q06_a,GPS Coordinates Corner of the Field (Latitude)
pp_s3q06_b,GPS Coordinates Corner of the Field (Longitude)
pp_s3q07,ENUMERATOR: WHAT IS THE FIELD VIEW?
pp_s3q08_a,Was the plot measured by rope & compass?
pp_s3q08_b,area using rope and compass
pp_s3q08b,ENUMERATOR: WAS [FIELD] MEASURED (EITHER BY GPS OR ROPE AND COMPASS)
pp_s3q08c,Why was [FIELD] not measured?
pp_s3q09,Field Appearance (For GPS Only)
pp_s3q10a,"Who in the household makes primary decisions concerning crops to be planted, inp"
pp_s3q10b,Are there other household members that the primary decision maker consults regar
pp_s3q10c_a,Who are the other household mebers consulted by the primary decision maker on th
pp_s3q10c_b,Who are the other household mebers consulted by the primary decision maker on th
pp_s3q11,Is [FIELD] under Extension Program during the current agricultural season?
pp_s3q12,Is [FIELD] irrigated during the current agricultural season?
pp_s3q13,What is the source of water used for irrigation on [Field]?
pp_s3q13b,What is the method of irrigation used on [FIELD]?
pp_s3q14,Is fertilizer used on [Field]?
pp_s3q15,Do you use any UREA on [Field] in this agricultural season?
pp_s3q16,What is the quantity of UREA used on [FIELD] in this agricultural season? (Kilo)
pp_s3q16b,Did you purchase any of the UREA used on [FIELD]?
pp_s3q16c,How much of the UREA was purchased or purchased on credit during this agricultu
pp_s3q16d,What was the value of all of the UREA that you purchased or purchased on credit
pp_s3q17_a,Where was the UREA used on [Field] in this agricultural season acquired? (Networ
pp_s3q17_b,Where was the UREA used on [Field] in this agricultural season acquired? (Networ
pp_s3q18,Do you use any DAP on [Field] in this agricultural season?
pp_s3q19,What is the quantity of DAP used on [Field]? (Kilo)
pp_s3q19b,Did you purchase any of the DAP used on [FIELD]?
pp_s3q19c,How much of the DAP was purchased or purchased on credit during this agricultur
pp_s3q19d,What was the value of all of the DAP that you purchased or purchased on credit d
pp_s3q20_a,Where was the DAP used on [Field] acquired? (Network Roster Code ID #1)
pp_s3q20_b,Where was the DAP used on [Field] acquired? (Network Roster Code ID #2)
pp_s3q20a_1,Do you use any NPS on [FIELD] in this agricultural season?
pp_s3q20a_2,What is the quantity of NPS used on [FIELD] in this agricultural season?
pp_s3q20a_3,Did you purchase any of the NPS used on [FIELD]?
pp_s3q20a_4,How much of the NPS was purchased on cash or purchased on credit during this a
pp_s3q20a_5,What was the value of all of the NPS that you purchased on cash or purchased on
pp_s3q20a_6_a,Where was the NPS used on [FIELD] in this agricultural season acquired? (NETWORK
pp_s3q20a_6_b,Where was the NPS used on [FIELD] in this agricultural season acquired? (NETWORK
pp_s3q20a,"Do you use any other chemical fertilizers(other than UREA,DAP and NPS) on [FIELD"
pp_s3q20a_7,What is the quantity of other chemical fertilizers used on [FIELD] in this agric
pp_s3q20b,Did you purchase any of the other chemical fertilizers used on [FIELD]?
pp_s3q20b_1,How much of the other chemical fertilizer was purchased on cash or purchased o
pp_s3q20c,What was the value of all of the other chemical fertilizer that you purchased o
pp_s3q20d_a,Where was the other inorganic fertilizer used on [FIELD] in this agricultural se
pp_s3q20d_b,Where was the other inorganic fertilizer used on [FIELD] in this agricultural se
pp_s3q21,Do you use any manure on [Field]?
pp_s3q22_a,Where was the manure used on [Field] acquired? (Own Holding)
pp_s3q22_b,Where was the manure used on [Field] acquired? (Network Roster Code ID #1)
pp_s3q23,Do you use any compost on [Field]?
pp_s3q24_a,Where was the compost used on the [Field] acquired? (Own Holding)
pp_s3q24_b,Where was the compost used on the [Field] acquired? (Network Roster Code ID #1)
pp_s3q25,Do you use any organic fertilizer on [Field]?
pp_s3q26_a,Where was the organic fertilizer used on [Field] acquired? (Own Holding)
pp_s3q26_b,Where was the organic fertilizer used on [Field] acquired? (Network Roster Code
pp_s3q27_a,HH Member #1 working on field (HH Roster ID Code # 1)
pp_s3q27_b,HH Member #1 working on field (Weeks)
pp_s3q27_c,HH Member #1 working on field (Days/Week)
pp_s3q27_d,HH Member #1 working on field (Hour/Day)
pp_s3q27_e,HH Member #2 working on field (HH Roster ID Code # 2)
pp_s3q27_f,HH Member #2 working on field (Weeks)
pp_s3q27_g,HH Member #2 working on field (Days/Week)
pp_s3q27_h,HH Member #2 working on field (Hour/Day)
pp_s3q27_i,HH Member #3 working on field (HH Roster ID Code # 3)
pp_s3q27_j,HH Member #3 working on field (Weeks)
pp_s3q27_k,HH Member #3 working on field (Days/Week)
pp_s3q27_l,HH Member #3 working on field (Hour/Day)
pp_s3q27_m,HH Member #4 working on field (HH Roster ID Code # 4)
pp_s3q27_n,HH Member #4 working on field (Weeks)
pp_s3q27_o,HH Member #4 working on field (Days/Week)
pp_s3q27_p,HH Member #4 working on field (Hour/Day)
pp_s3q28_a,Hired Men (Number of Men)
pp_s3q28_b,Hired Men (Number of Days)
pp_s3q28_c,Hired Men (Total Daily Wage BIRR)
pp_s3q28_d,Hired Women (Number of Women)
parcel_id,
field_id,
pp_rcq0b,Parcel ID
pp_rcq0c,Field ID
crop_code,
pp_s4q00,Parcel ID
pp_s4q0a,Field ID
pp_s4q01_a,Crop Name
pp_s4q01_b,Crop Code
pp_s4q02,Was the area planted with [Crop] on this [Field] pure stand or mized?
pp_s4q03,"Approximately, how much of the [Field] was planted with [Crop]?"
pp_s4q04,Was prevention / precaustion measures taken to prevent damage of [Crop]?
pp_s4q05,Did you use any pesticide to prevent damage of [Crop] on this field?
pp_s4q06,Did you use any herbicide to prevent damage of [Crop] on this field?
pp_s4q07,Did you use any fungicide to prevent damage of [Crop] on this [Field]?
pp_s4q08,Was [Crop] damaged on this field?
pp_s4q09,What is the cause of damage of [Crop]?
pp_s4q10,What is the percentage share of damage for [CROP] on this field?
pp_s4q11,What type of Seed/Seedling was used for [Crop] on the [Field]?
pp_s4q11b_a,What was the quantity of Seed / Seedling used for [CROP] on this [FIELD]? Kill
pp_s4q11b_b,What was the quantity of Seed / Seedling used for [CROP] on this [FIELD]? Gram
pp_s4q11c,IF improved seed used What was the amount spent on improved seed for [CROP] on t
pp_s4q12_a,When did you plant the seeds for the [Crop] on this [Field]? (Month)
pp_s4q12_b,When did you plant the seeds for the [Crop] on this [Field]? (EC Year)
pp_s4q12b,What type of crop sowing techniques was used on this [FIELD]?
pp_s4q12c,What does the chickpea flowers looks like?
pp_s4q13,Enumerator: Is this a tree fruit crop?
pp_s4q14,What is the number of fruit bearing trees on this field?
pp_s4q15,What is the percentage area for fruit bearing on this field?
pp_s4q16,In what year were most of these plants/trees planted on this field?
pp_s4q17,How many trees/ plants were planted during the last 12 months?
pp_s4q17a,How many Enset were scratched or will be scratched on this agricultural season?
pp_s4q18,What does the sweet potato flesh looks like?
pp_s4q19,What does the sweet potato skin looks like?
pp_s4q20_a,How much of [CROP] do you expect to harvest during the main rainy season? (Quant
pp_s4q20_b,How much of [CROP] do you expect to harvest during the main rainy season?(Unit)
pp_s4q21,Do you intend to sell any of [CROP] to be harvested during the rainy season?
pp_s4q22,How much of the expected harvest of [CROP] from the rainy season do you intend t
pp_s4q23,How much BIRR do you expect to receive from sales of [CROP] harvested in the rai
obs,
STRUCTURE_ERROR,Duplicate holder_id
hh_saq01,Region Code
hh_saq02,Zone Code
hh_saq03,Woreda Code
hh_saq04,Town Code
hh_saq05,Subcity Code
hh_saq06,Kebele/FA Code
hh_saq07,EA
hh_saq08,Household ID
crop_code,Crop Code
pp_s5q0a,SEED Name
pp_s5q00,SEED Code
pp_s5q01,Seed Type
pp_s5q01b,What is the name of the improved [SEED] variety used?
pp_s5q02,Why did you choose to use this [Seed]?
pp_s5q03,Did you purchase any of [Seed] used during the current agriculture season?
pp_s5q04_a,Who/Which firms/institutions were the sources of the [Seed]? (Network Roster ID
pp_s5q04_b,Who/Which firms/institutions were the sources of the [Seed]? (Network Roster ID
pp_s5q05_a,How much of the [Seed] was purchased or purchased on credit? (Kilo)
pp_s5q05_b,How much of the [Seed] was purchased or purchased on credit? (Grams)
pp_s5q06,What was the main mode of transportation used to bring back all of the [Seed]?
pp_s5q07,How much did you pay for transportation to acquire all of the [Seed]?
pp_s5q08,What was the value of all of the [Seed] that you purchased? (BIRR)
pp_s5q09,How did you finance this [Seed] purchase?
pp_s5q10,How much did you pay up-front for this [Seed] purchase? (BIRR)
pp_s5q11,How much did you repay/will you repay? (BIRR)
pp_s5q12_a,What was the source of credit for the [Seed] purchase? (Network Roster ID Code #
pp_s5q12_b,What was the source of credit for the [Seed] purchase? (Network Roster ID Code #
pp_s5q13,Did you receive any of the [Seed] for free?
pp_s5q14_a,How much of the [Seed] did you receive in total for free? (Kilo)
pp_s5q14_b,How much of the [Seed] did you receive in total for free? (Gram)
pp_s5q15_a,From whom did you receive the [Seed] for free? (Network Roster #1)
pp_s5q15_b,From whom did you receive the [Seed] for free? (Network Roster #2)
pp_s5q16,How much did you pay for transportation in total to acquire all of the [Seed] th
pp_s5q17,Was any of the [Seed] that you used left over from a previous season?
pp_s5q18_a,How much of the [Seed] used was left over from the previous season? (Kilo)
pp_s5q18_b,How much of the [Seed] used during the [Current Agriculture Season] was left ove
pp_s5q19_a,What was the total amount of [Seed] used? (Kilo)
pp_s5q19_b,What was the total amount of [Seed] used? (Gram)
pp_s7q01,Do you exercise crop rotation on your land holding?
pp_s7q02,Did you use chemical fertilizers on any one of your crop fields?
pp_s7q03,What is the reason for not using chemical fertilizers?
pp_s7q04,Do you participate in the extension program?
pp_s7q05,What is the reason for not participating in the Extension Program?
pp_s7q06,Do you get credit services?
pp_s7q06_1,Where did you get the credit from?
pp_s7q07,Why did you not get credit services?
pp_s7q08,Do you get advisory services?
pp_s7q09,Why do you not get advisory services?
pp_s7q10_a,Who are your major suppliers of fertilizer? (Supplier 1)
pp_s7q10_b,Who are your major suppliers of fertilizer? (Supplier 2)
pp_s7q11,How many oxen do you have in this Meher season?
pp_s7q12,If you have one or no ox how do you plough?
pp_s7q12a,How many oxen do you have?
pp_s7q12b,How many fields do you have?
pp_s7q12c,How many cultivated fields do you have?
pp_s7q12d,Do you plough any additional field other than the fields you had in the last agr
pp_s7q12e,What was the purpose of this additional field in the last agricultural season
pp_s7q13,Total Chemical Fertilizers purchased for main season in 2006 E.c. (KILO)
pp_s7q14,Total Dap fertilizer ready for use for main season in 2008 E.c (it includes purc
pp_s7q15,Total Urea fertilizer ready for use for main season in 2008 E.c (it includes pur
pp_s7q15a,Total NPS fertilizer ready for use for main season in 2008 E.c (it includes purc
pp_s7q15b,Total other chemical fertilizer ready for use for main season in 2008 E.c (it i
pp_s7q16a,16a Total Dap fertilizer used for main season in 2008 E.c (it includes purchase
pp_s7q16b,16b Total Urea fertilizer used for main season in 2008 E.c (it includes purchase
pp_s7q16b_2,Total NPS fertilizer used for main season in 2008 E.c (it includes purchase gift
pp_s7q16b_3,Total other chemical fertilizer used for main season in 2008 E.c (it includes pu
pp_s7q16c_a,"16c If there is a difference in the amount reported between Q14 and Q16a , Q15 a"
pp_s7q16c_b,"16c If there is a difference in the amount reported between Q14 and Q16a , Q15 a"
pp_s7q16c_c,"16c If there is a difference in the amount reported between Q14 and Q16a , Q15 a"
pp_s7q17,"For the last 5 years, Have you participated in watershed activities in your comm"
pp_s7q18_a,When did you participate in the watershed activities in your community? (month)
pp_s7q18_b,When did you participate in the watershed activities in your community? (year)
pp_s7q19,For how many days have you participated in the watershed activities?
pp_s7q20_a,What was the three major watershed activities have you participated in?
pp_s7q20_b,What was the three major watershed activities have you participated in?
pp_s7q20_c,What was the three major watershed activities have you participated in?
pp_s7q20a,Did you buy weather index insurance in this agricultural season?
pp_s7q20b_a,Which crops(s) did you insure?
pp_s7q20b_b,Which crops(s) did you insure?
pp_s7q20b_c,Which crops(s) did you insure?
pp_s7q20c,How much did you spend on the insurance premium for this agricultural season?
pp_s7q20d,Have you ever bought crop insurance before this agricultural season?
pp_s7q20e,Did you get any conpensation for the insurance you had bought before this agric
pp_s7q20f,"Have you ever called the '8028', or agricultural hotline?"
pp_s7q21,In your opinion who mainly undertakes the agricultural activities of your househ
pp_s7q21b,"In your opinion, who mainly undertakes livestock husbandry or looks after livest"
pp_s7q22,"Who is mainly responsible for buying agricultural inputs such as fertilizer, imp"
pp_s7q23_a,What is the reason why a female did not participate in buying fertilizer?
pp_s7q23_b,What is the reason why a female did not participate in buying fertilizer?
pp_s7q23_c,What is the reason why a female did not participate in buying fertilizer?
pp_s7q24,Who are the main participants of agricultural extension training services provid
pp_s7q25,Who are the main beneficiaries of credit services in your community?
pp_s7q26,"In your household, who makes decisions about selling crops?"
pp_s7q27,"In your opinion, among your household members, who is responsible for taking cro"
pp_s7q28,"In your household, who is responsible for selling or deciding to sell livestock?"
pp_s7q29,"In your opinion, among your household members, who is responsible for taking liv"
pp_s7q30,"In your opinion, among your household members, who is responsible for taking ani"
pp_s7q31,"In your household, who makes decisions on how to use the income earned from sale"
pp_s7q32,"In your opinion, among your household members, who makes a decision on how to us"
pp_s7q33,"In your opinion, among your household members, who makes decisions on how to us"
ph_saq07,Holder ID
crop_name,Crop Name
ph_s9q01,What type of crop stand was on the [FIELD]?
ph_s9q02,"Approximately, how much of the [FIELD] is under [CROP]"
ph_s9q03,Did you harvest [CROP] from this [FIELD]
ph_s9q04_a,How much [CROP] did you harvest from this [FIELD](QUANTITY)
ph_s9q04_b,How much [CROP] did you harvest from this [FIELD](UNIT)
ph_s9qo4_b_other,others
ph_s9q05,How much [CROP] did you harvest from this [FIELD]?
ph_s9q06,What was the condition of this harvest [CROP]?
ph_s9qo6_other,others
ph_s9q07_a,What were the months when the harvest started ?
ph_s9q07_b,What were the months when the harvest ended?
ph_s9q07a_1,Who in your household makes the decisions concnering the use of [CROP] output fr
ph_s9q07a_2,Who in your household makes the decisions concnering the use of [CROP] output fr
ph_s9q08,Was the area harvested less than the area planted?
ph_s9q09,What percentage of the area planted has been harvested?
ph_s9q10_a,Why was the area harvested less than the area planted?(1ST Reason)
ph_s9q10_b,Why was the area harvested less than the area planted?(2ND Reason)
ph_s9q11,Was there any crop damage on [CROP]?
ph_s9q12,What was the main cause of the damage on [CROP]?
ph_s9q13,What is the percentage of damage on [CROP]?
ph_s9q00,Parcel ID
ph_s9q0a,Field ID
ph_s9q01_a,Crop Name
ph_s9q01_b,Crop Code
ph_s9q02_a,Date of cut of [Crop] (Day)
ph_s9q02_b,Date of cut of [Crop] (Month)
ph_s9q03_a,Fresh weight of cut [Crop] (Kilo)
ph_s9q03_b,Fresh weight of cut [Crop] (Gram)
ph_s9q04_a,Date of dry weighing of [Crop] (Day)
ph_s9q04_b,Date of dry weighing of [Crop] (Month)
ph_s9q05_a,Dry weight of [Crop] (Kilo)
ph_s9q05_b,Dry weight of [Crop] (Gram)
ph_s10q01_a,How many days did you hire [Number of Men]
ph_s10q01_b,How many days did you hire [Number of Days]
ph_s10q01_c,DAILY WAGE PER PERSON PER DAY BIRR (MEN)
ph_s10q01_d,How many days did you hire [Number of Women]
ph_s10q01_e,How many days did you hire [Number of Days]
ph_s10q01_f,DAILY WAGE PER PERSON PER DAY BIRR (WOMEN)
ph_s10q01_g,How many days did you hire [Number of Children]
ph_s10q01_h,How many days did you hire [Number of Days]
ph_s10q01_i,DAILY WAGE PER PERSON PER DAY BIRR (CHILDREN)
ph_s10q02_a,HH Member worked on field [HH Roster Number HH Member #1]
ph_s10q02_b,HH Member worked on field [Number of Weeks HH Member #1]
ph_s10q02_c,HH Member worked on field [Days/Weeks HH Member #1]
ph_s10q02_d,HH Member worked on field [Hours/Day HH Member #1]
ph_s10q02_e,HH Member worked on field [HH Roster Number HH Member #2]
ph_s10q02_f,HH Member worked on field [Number of Weeks HH Member #2]
ph_s10q02_g,HH Member worked on field [Days/Weeks HH Member #2]
ph_s10q02_h,HH Member worked on field [Hours/Day HH Member #2]
ph_s10q02_i,HH Member worked on field [HH Roster Number HH Member #3]
ph_s10q02_j,HH Member worked on field [Number of Weeks HH Member #3]
ph_s10q02_k,HH Member worked on field [Days/Weeks HH Member #3]
ph_s10q02_l,HH Member worked on field [Hours/Day HH Member #3]
ph_s10q02_m,HH Member worked on field [HH Roster Number HH Member #4]
ph_s10q02_n,HH Member worked on field [Number of Weeks HH Member #4]
ph_s10q02_o,HH Member worked on field [Days/Weeks HH Member #4]
ph_s10q02_p,HH Member worked on field [Hours/Day HH Member #4]
ph_s10q03_a,Others worked on field [Number of Men]
ph_s10q03_b,Others worked on field [Number of Days Men]
ph_s10q03_c,Others worked on field [Number of Women]
ph_s10q03_d,Others worked on field [Number of Days Women]
ph_s10q03_e,Others worked on field [Number of Children]
ph_s10q03_f,Others worked on field [Number of Days Children]
ph_s11q01,Did you sell any of the harvest [Crop]?
ph_s11q01b_1,Who in your household makes decisions about selling [CROP]? (HH member 1)
ph_s11q01b_2,Who in your household makes decisions about selling [CROP]?(HH member 2)
ph_s11q01c_1,Who in your household is responsible for taking [CROP] to the market or selling
ph_s11q01c_2,Who in your household is responsible for taking [CROP] to the market or selling
ph_s11q02_a,Who/What were the main buyers/outlets for your [CROP] sales?(NETWORK ROSTER ID C
ph_s11q02_b,Who/What were the main buyers/outlets for your [CROP] sales?(NETWORK ROSTER ID C
ph_s11q03_a,How much of the harvest [Crop] was sold in total? (Qnty)
ph_s11q03_b,How much of the harvest [Crop] was sold in total? (Unit)
ph_s11q04,What was the total value of all [Crop] sales? (BIRR)
ph_s11q05_a,Who in your HH kept/decided what to do with these earnings? (HH member 1)
ph_s11q05_b,Who in your HH kept/decided what to do with these earnings? (HH member 2)
ph_s11q06_a,When was most of the [Crop] sold? (Month)
ph_s11q06_b,When was most of the [Crop] sold? (Year)
ph_s11q07,Approximately how many transactions took place while selling [Crop]?
ph_s11q08,What was the main mode of transportation associated with all [Crop] sales?
ph_s11q09,What was the total cost of transportation assiciated with all [Crop] sales? (BIR
ph_s11q10a_1,How much of the harvested [CROP] during [CURRENT AGRICULTURE SEASON] was used fo
ph_s11q10a_2,How much of the harvested [CROP] during [CURRENT AGRICULTURE SEASON] was used fo
ph_s11q10_1,How much of the harvest [Crop] during [Current Agriculture Season] was given out
ph_s11q10_2,How much of the harvest [Crop] during [Current Agriculture Season] was given out
ph_s11q11_1,How much of the harvest [Crop] was given out as reimbursements for inputs borrow
ph_s11q11_2,How much of the harvest [Crop] was given out as reimbursements for inputs borrow
ph_s11q12_1,How much of the harvest [Crop] was used for animal feed? (Quantity)
ph_s11q12_2,How much of the harvest [Crop] was used for animal feed? (Unit)
ph_s11q14_1,How much of the harvested [Crop] was saved for seed? (Quantity)
ph_s11q14_2,How much of the harvested [Crop] was saved for seed? (Unit)
ph_s11q15_1,"How much of the harvested [Crop] was lost to rotting, insects, rodents, theft, e"
ph_s11q15_2,"How much of the harvested [Crop] was lost to rotting, insects, rodents, theft, e"
ph_s11q15_4,"How much of the harvested [Crop] was lost to rotting, insects, rodents, theft, e"
ph_s11q16_a,What was the reason for loss? (1st)
ph_s11q16_b,What was the reason for loss? (2nd)
ph_s11q17,Do you have any of the harvested [Crop] in storage now?
ph_s11q18,What is the main method of storage for this crop?
ph_s11q18_others,others
ph_s11q19_a,How much of the harvested [CROP] during the [CURRENT AGRICULTURE SEASON] is bein
ph_s11q19_b,How much of the harvested [CROP] during the [CURRENT AGRICULTURE SEASON] is bein
ph_s11q20_a,What did you do to protect the stored [CROP]?(1ST)
ph_s11q20_b,What did you do to protect the stored [CROP]?(2ND)
ph_s11q21_a,"In general, when you store [CROP], what is usually the main purpose for storing"
ph_s11q21_b,"In general, when you store [CROP], what is usually the main purpose for storing"
ph_s11q22_a,What proportion of your crop product have you used for HOUSEHOLD CONSUMPTION
ph_s11q22_b,"What proportion of your crop product have you used for IN-KIND WAGES, PAYMENTS"
ph_s11q22_c,What proportion of your crop product have you used for ANIMAL FEED
ph_s11q22_d,What proportion of your crop product have you used for SEED
ph_s11q22_e,What proportion of your crop product have you used for SALE
ph_s11q22_f,What proportion of your crop product have you used for OTHERS
ph_s11q22_g,What proportion of your crop product have you used for TOTAL
crop_code,Tree/Fruit/Root Crop Code
ph_s12q02_a,What was the last completed production period for the [Fruit/Root Crop]? (Begini
ph_s12q02_b,What was the last complete production period for the [Fruit/Root Crop]? (Beginin
ph_s12q02_c,What was the last completed production period for the [Fruit/Root Crop]? (End Ye
ph_s12q02_d,What was the last complete production period for the [Fruit/Root Crop]? (End Mon
ph_s12q03_a,What was the total amount of [TREES/FRUIT/ROOT CROP] harvested in this harvest s
ph_s12q03_b,What was the total amount of [TREES/FRUIT/ROOT CROP] harvested in this harvest s
ph_s12q03b,"During this harvest season, what is the number of harvested or ready-to-be harve"
